species_id;GBIF_species_id;GBIF_species_name;GBIF_genus_name;GBIF_family_name;GBIF_kingdom_name
16318;2719152;Fuirena breviseta;Fuirena;Cyperaceae;Plantae
16319;7066635;Ericameria parishii;Ericameria;Asteraceae;Plantae
16320;5191406;Acmaea mitra;Acmaea;Acmaeidae;Animalia
16321;10218986;Heliades mulleolella;Heliades;Pyralidae;Animalia
16322;5296178;Sisyrinchium montanum;Sisyrinchium;Iridaceae;Plantae
16323;2450968;Rhineura floridana;Rhineura;Rhineuridae;Animalia
16324;3169697;Amsonia hubrichtii;Amsonia;Apocynaceae;Plantae
16325;7639509;Veronica biloba;Veronica;Plantaginaceae;Plantae
16326;1835819;Bibarrambla allenella;Bibarrambla;Oecophoridae;Animalia
16327;7945358;Oxalis texana;Oxalis;Oxalidaceae;Plantae
16328;2438095;Oryzomys palustris;Oryzomys;Cricetidae;Animalia
16329;5415476;Callistemon viminalis;Callistemon;Myrtaceae;Plantae
16330;3115735;Lagophylla ramosissima;Lagophylla;Asteraceae;Plantae
16331;3183840;Syzygium cumini;Syzygium;Myrtaceae;Plantae
16332;5285172;Pinus cembroides;Pinus;Pinaceae;Plantae
16333;8666482;Hadoa townsendii;Hadoa;Cicadidae;Animalia
16334;2967151;Desmodium glabellum;Desmodium;Fabaceae;Plantae
16335;5674519;Tridens chapmanii;Tridens;Poaceae;Plantae
16336;2394483;Lepomis humilis;Lepomis;Centrarchidae;Animalia
16337;2437233;Cynomys leucurus;Cynomys;Sciuridae;Animalia
16338;3146759;Erigeron utahensis;Erigeron;Asteraceae;Plantae
16339;4254996;Rudbeckia hirta;Rudbeckia;Asteraceae;Plantae
16340;5385912;Chrysopsis godfreyi;Chrysopsis;Asteraceae;Plantae
16341;2728212;Carex tenera;Carex;Cyperaceae;Plantae
16342;1360247;Leucospis affinis;Leucospis;Leucospidae;Animalia
16343;5601701;Quadrella cynophallophora;Quadrella;Capparaceae;Plantae
16344;9274899;Eumacaria madopata;Eumacaria;Geometridae;Animalia
16345;5095907;Conocephalus spartinae;Conocephalus;Tettigoniidae;Animalia
16346;1280977;Megarhyssa nortoni;Megarhyssa;Ichneumonidae;Animalia
16347;6171832;Perisoreus canadensis;Perisoreus;Corvidae;Animalia
16348;2852862;Hypoxis curtissii;Hypoxis;Hypoxidaceae;Plantae
16349;5373588;Athysanus pusillus;Athysanus;Brassicaceae;Plantae
16350;2880352;Quercus palmeri;Quercus;Fagaceae;Plantae
16351;2704957;Festuca idahoensis;Festuca;Poaceae;Plantae
16352;1885000;Dicymolomia grisea;Dicymolomia;Crambidae;Animalia
16353;5127336;Petrophila fulicalis;Petrophila;Crambidae;Animalia
16354;9578007;Cyclonaias pustulosa;Cyclonaias;Unionidae;Animalia
16355;2928368;Hesperochiron pumilus;Hesperochiron;Hydrophyllaceae;Plantae
16356;6893018;Pseudouroctonus reddelli;Pseudouroctonus;Vaejovidae;Animalia
16357;5033983;Camponotus subbarbatus;Camponotus;Formicidae;Animalia
16358;7216129;Xylocopa virginica;Xylocopa;Apidae;Animalia
16359;3170288;Asclepias pumila;Asclepias;Apocynaceae;Plantae
16360;3047245;Leavenworthia stylosa;Leavenworthia;Brassicaceae;Plantae
16361;1311697;Vespula atropilosa;Vespula;Vespidae;Animalia
16362;5298850;Iris brevicaulis;Iris;Iridaceae;Plantae
16363;8292425;Tryngites subruficollis;Tryngites;Scolopacidae;Animalia
16364;1425907;Arigomphus lentulus;Arigomphus;Gomphidae;Animalia
16365;2069955;Pemphigus populitransversus;Pemphigus;Aphididae;Animalia
16366;1707255;Schistocerca albolineata;Schistocerca;Acrididae;Animalia
16367;5421082;Franklinia alatamaha;Franklinia;Theaceae;Plantae
16368;5999386;Leptostylus asperatus;Leptostylus;Cerambycidae;Animalia
16369;1826169;Datana perspicua;Datana;Notodontidae;Animalia
16370;2684721;Juniperus communis;Juniperus;Cupressaceae;Plantae
16371;2457738;Farancia abacura;Farancia;Dipsadidae;Animalia
16372;2384111;Halichoeres radiatus;Halichoeres;Labridae;Animalia
16373;9819074;Trachinotus falcatus;Trachinotus;Carangidae;Animalia
16374;1797122;Catocala grynea;Catocala;Erebidae;Animalia
16375;3086797;Parthenium confertum;Parthenium;Asteraceae;Plantae
16376;5101775;Malacosoma tigris;Malacosoma;Lasiocampidae;Animalia
16377;2722481;Carex mertensii;Carex;Cyperaceae;Plantae
16378;3724139;Veronica wyomingensis;Veronica;Plantaginaceae;Plantae
16379;2928090;Phacelia breweri;Phacelia;Hydrophyllaceae;Plantae
16380;5229693;Tyrannus savana;Tyrannus;Tyrannidae;Animalia
16381;3189526;Hypericum canadense;Hypericum;Hypericaceae;Plantae
16382;6905845;Odiellus pictus;Odiellus;Phalangiidae;Animalia
16383;6175081;Sturnella neglecta;Sturnella;Icteridae;Animalia
16384;1581617;Rhagio punctipennis;Rhagio;Rhagionidae;Animalia
16385;7419174;Limonium duriusculum;Limonium;Plumbaginaceae;Plantae
16386;2702489;Stipa neomexicana;Stipa;Poaceae;Plantae
16387;4299417;Speyeria zerene;Speyeria;Nymphalidae;Animalia
16388;5110863;Cerastis tenebrifera;Cerastis;Noctuidae;Animalia
16389;5042663;Dufourea australis;Dufourea;Halictidae;Animalia
16390;2008543;Sirthenea carinata;Sirthenea;Reduviidae;Animalia
16391;2024170;Umbonia crassicornis;Umbonia;Membracidae;Animalia
16392;2879361;Quercus laceyi;Quercus;Fagaceae;Plantae
16393;5387873;Gaillardia spathulata;Gaillardia;Asteraceae;Plantae
16394;9342344;Richia albicosta;Richia;Noctuidae;Animalia
16395;5352522;Kummerowia stipulacea;Kummerowia;Fabaceae;Plantae
16396;1663811;Stichopogon trifasciatus;Stichopogon;Asilidae;Animalia
16397;7223558;Arctostaphylos glandulosa;Arctostaphylos;Ericaceae;Plantae
16398;5415062;Pinguicula primuliflora;Pinguicula;Lentibulariaceae;Plantae
16399;3092909;Agoseris grandiflora;Agoseris;Asteraceae;Plantae
16400;5396120;Eurybia eryngiifolia;Eurybia;Asteraceae;Plantae
16401;2678586;Neckera pennata;Neckera;Neckeraceae;Plantae
16402;4292454;Merhynchites wickhami;Merhynchites;Attelabidae;Animalia
16403;8338571;Hordeum marinum;Hordeum;Poaceae;Plantae
16404;5394829;Pentachaeta aurea;Pentachaeta;Asteraceae;Plantae
16405;8284436;Ontholestes cingulatus;Ontholestes;Staphylinidae;Animalia
16406;2211425;Porcellionides floria;Porcellionides;Porcellionidae;Animalia
16407;3085466;Cerastium brachypodum;Cerastium;Caryophyllaceae;Plantae
16408;3874776;Frangula californica;Frangula;Rhamnaceae;Plantae
16409;5358682;Trifolium calcaricum;Trifolium;Fabaceae;Plantae
16410;9344301;Eriophyllum lanatum;Eriophyllum;Asteraceae;Plantae
16411;9549475;Catocala nebulosa;Catocala;Erebidae;Animalia
16412;2717342;Eleocharis erythropoda;Eleocharis;Cyperaceae;Plantae
16413;1941216;Melittia grandis;Melittia;Sesiidae;Animalia
16414;3151614;Symphyotrichum foliaceum;Symphyotrichum;Asteraceae;Plantae
16415;4933084;Amphicarpum muhlenbergianum;Amphicarpum;Poaceae;Plantae
16416;2221809;Persephona mediterranea;Persephona;Leucosiidae;Animalia
16417;1553655;Liriomyza eupatoriella;Liriomyza;Agromyzidae;Animalia
16418;5670502;Urtica gracilis;Urtica;Urticaceae;Plantae
16419;2887241;Sideroxylon tenax;Sideroxylon;Sapotaceae;Plantae
16420;1538741;Spilomyia alcimus;Spilomyia;Syrphidae;Animalia
16421;2293567;Diodora cayenensis;Diodora;Fissurellidae;Animalia
16422;8548367;Chloropyron maritimum;Chloropyron;Orobanchaceae;Plantae
16423;2926258;Cryptantha minima;Cryptantha;Boraginaceae;Plantae
16424;2295986;Haplotrema concavum;Haplotrema;Haplotrematidae;Animalia
16425;3103012;Ericameria parishii;Ericameria;Asteraceae;Plantae
16426;2719021;Fuirena pumila;Fuirena;Cyperaceae;Plantae
16427;2927034;Salvia pachyphylla;Salvia;Lamiaceae;Plantae
16428;5040136;Anthophora villosula;Anthophora;Apidae;Animalia
16429;7223552;Arctostaphylos stanfordiana;Arctostaphylos;Ericaceae;Plantae
16430;7219280;Ribes cereum;Ribes;Grossulariaceae;Plantae
16431;2927270;Stachys mexicana;Stachys;Lamiaceae;Plantae
16432;1859287;Amblyptilia pica;Amblyptilia;Pterophoridae;Animalia
16433;5290179;Heteropogon contortus;Heteropogon;Poaceae;Plantae
16434;10604534;Rhopalophora longipes;Rhopalophora;Cerambycidae;Animalia
16435;6003562;Polycesta elata;Polycesta;Buprestidae;Animalia
16436;3095711;Lessingia nemaclada;Lessingia;Asteraceae;Plantae
16437;5037535;Euodynerus annulatus;Euodynerus;Eumenidae;Animalia
16438;5112990;Zale galbanata;Zale;Noctuidae;Animalia
16439;5395907;Elephantopus nudatus;Elephantopus;Asteraceae;Plantae
16440;5284524;Taxus cuspidata;Taxus;Taxaceae;Plantae
16441;3034446;Aulospermum longipes;Aulospermum;Apiaceae;Plantae
16442;7095916;Linum lewisii;Linum;Linaceae;Plantae
16443;3908036;Syrmatium micranthum;Acmispon;Fabaceae;Plantae
16444;2969743;Mimosa quadrivalvis;Mimosa;Fabaceae;Plantae
16445;2160022;Araneus cingulatus;Araneus;Araneidae;Animalia
16446;9047331;Zosterops simplex;Zosterops;Zosteropidae;Animalia
16447;6067163;Chauliognathus lewisi;Chauliognathus;Cantharidae;Animalia
16448;1776473;Alypia ridingsii;Alypia;Noctuidae;Animalia
16449;5035349;Odontomachus ruginodis;Odontomachus;Formicidae;Animalia
16450;9351897;Stigmella braunella;Stigmella;Nepticulidae;Animalia
16451;5404775;Glyptopleura marginata;Glyptopleura;Asteraceae;Plantae
16452;2704108;Bothriochloa pertusa;Bothriochloa;Poaceae;Plantae
16453;2390711;Selene vomer;Selene;Carangidae;Animalia
16454;2798385;Platanthera aquilonis;Platanthera;Orchidaceae;Plantae
16455;4301332;Grammia virguncula;Grammia;Erebidae;Animalia
16456;2757108;Zingiber zerumbet;Zingiber;Zingiberaceae;Plantae
16457;2874542;Marah watsonii;Marah;Cucurbitaceae;Plantae
16458;1797300;Catocala parta;Catocala;Erebidae;Animalia
16459;6518450;Melampus coffea;Melampus;Ellobiidae;Animalia
16460;2928905;Calibrachoa parviflora;Calibrachoa;Solanaceae;Plantae
16461;7685875;Penstemon richardsonii;Penstemon;Plantaginaceae;Plantae
16462;3128228;Centaurea nigrescens;Centaurea;Asteraceae;Plantae
16463;3043348;Boechera grahamii;Boechera;Brassicaceae;Plantae
16464;9323382;Drasteria edwardsii;Drasteria;Erebidae;Animalia
16465;3945209;Peniocereus greggii;Peniocereus;Cactaceae;Plantae
16466;2293302;Calliostoma gloriosum;Calliostoma;Calliostomatidae;Animalia
16467;2775611;Yucca baileyi;Yucca;Asparagaceae;Plantae
16468;2400079;Menticirrhus saxatilis;Menticirrhus;Sciaenidae;Animalia
16469;3006815;Rosa woodsii;Rosa;Rosaceae;Plantae
16470;6913634;Eriophyes laevis;Eriophyes;Eriophyidae;Animalia
16471;8092287;Pealius kelloggi;Pealius;Aleyrodidae;Animalia
16472;2771086;Schoenolirion croceum;Schoenolirion;Asparagaceae;Plantae
16473;7222035;Sambucus racemosa;Sambucus;Adoxaceae;Plantae
16474;1046289;Pyrota akhurstiana;Pyrota;Meloidae;Animalia
16475;7428811;Fothergilla gardenii;Fothergilla;Hamamelidaceae;Plantae
16476;5402051;Stenotus armerioides;Stenotus;Asteraceae;Plantae
16477;2928812;Lycium torreyi;Lycium;Solanaceae;Plantae
16478;3665903;Chylismia claviformis;Chylismia;Onagraceae;Plantae
16479;6161476;Thamnophis atratus;Thamnophis;Natricidae;Animalia
16480;2883032;Rhododendron atlanticum;Rhododendron;Ericaceae;Plantae
16481;3039457;Frangula rubra;Frangula;Rhamnaceae;Plantae
16482;2927220;Dracocephalum parviflorum;Dracocephalum;Lamiaceae;Plantae
16483;7342280;Coragyps atratus;Coragyps;Cathartidae;Animalia
16484;1428903;Planiplax sanguiniventris;Planiplax;Libellulidae;Animalia
16485;2174772;Zygoballus sexpunctatus;Zygoballus;Salticidae;Animalia
16486;5341564;Gilia diegensis;Gilia;Polemoniaceae;Plantae
16487;3169687;Amsonia illustris;Amsonia;Apocynaceae;Plantae
16488;5381097;Phyllanthus tenellus;Phyllanthus;Phyllanthaceae;Plantae
16489;5619968;Opuntia engelmannii;Opuntia;Cactaceae;Plantae
16490;4988133;Hydrophilus ovatus;Hydrophilus;Hydrophilidae;Animalia
16491;5359214;Trifolium longipes;Trifolium;Fabaceae;Plantae
16492;2331895;Metandrocarpa taylori;Metandrocarpa;Styelidae;Animalia
16493;2137139;Hypselistes florens;Hypselistes;Linyphiidae;Animalia
16494;1709217;Trimerotropis verruculata;Trimerotropis;Acrididae;Animalia
16495;2727019;Carex hyalinolepis;Carex;Cyperaceae;Plantae
16496;2940431;Psorothamnus polydenius;Psorothamnus;Fabaceae;Plantae
16497;2967722;Desmodium marilandicum;Desmodium;Fabaceae;Plantae
16498;9581976;Acronicta fallax;Acronicta;Noctuidae;Animalia
16499;3172116;Veronica verna;Veronica;Plantaginaceae;Plantae
16500;7398427;Petrophytum caespitosum;Petrophytum;Rosaceae;Plantae
16501;4287775;Diadophis punctatus;Diadophis;Dipsadidae;Animalia
16502;5193454;Nucella emarginata;Nucella;Muricidae;Animalia
16503;3191378;Polygala crenata;Polygala;Polygalaceae;Plantae
16504;5937527;Nemacladus secundiflorus;Nemacladus;Campanulaceae;Plantae
16505;5353336;Dalea searlsiae;Dalea;Fabaceae;Plantae
16506;4022488;Phemeranthus teretifolius;Phemeranthus;Montiaceae;Plantae
16507;2882491;Arctostaphylos glandulosa;Arctostaphylos;Ericaceae;Plantae
16508;7224477;Chamaecrista nictitans;Chamaecrista;Fabaceae;Plantae
16509;7164892;Olea europaea;Olea;Oleaceae;Plantae
16510;2725562;Carex molesta;Carex;Cyperaceae;Plantae
16511;2888261;Pyrola picta;Pyrola;Ericaceae;Plantae
16512;2227375;Cambarus robustus;Cambarus;Cambaridae;Animalia
16513;5400896;Helianthella californica;Helianthella;Asteraceae;Plantae
16514;5334380;Polygonum tenue;Polygonum;Polygonaceae;Plantae
16515;5378270;Bernardia myricifolia;Bernardia;Euphorbiaceae;Plantae
16516;4292521;Desmocerus aureipennis;Desmocerus;Cerambycidae;Animalia
16517;2753284;Lilium catesbaei;Lilium;Liliaceae;Plantae
16518;1046445;Epicauta occidentalis;Epicauta;Meloidae;Animalia
16519;3148242;Doellingeria sericocarpoides;Doellingeria;Asteraceae;Plantae
16520;5081183;Rhopalomyia capitata;Rhopalomyia;Cecidomyiidae;Animalia
16521;5997046;Eburia ovicollis;Eburia;Cerambycidae;Animalia
16522;5372892;Salix amygdaloides;Salix;Salicaceae;Plantae
16523;1729998;Neohermes filicornis;Neohermes;Corydalidae;Animalia
16524;2948605;Alysicarpus vaginalis;Alysicarpus;Fabaceae;Plantae
16525;3169343;Lysimachia tonsa;Lysimachia;Primulaceae;Plantae
16526;4988976;Chlaenius tomentosus;Chlaenius;Carabidae;Animalia
16527;2385282;Ocyurus chrysurus;Ocyurus;Lutjanidae;Animalia
16528;3113874;Acamptopappus sphaerocephalus;Acamptopappus;Asteraceae;Plantae
16529;2007347;Incisitermes minor;Incisitermes;Kalotermitidae;Animalia
16530;2724783;Carex cephalophora;Carex;Cyperaceae;Plantae
16531;3739569;Boschniakia hookeri;Kopsiopsis;Orobanchaceae;Plantae
16532;7341895;Setophaga pitiayumi;Setophaga;Parulidae;Animalia
16533;5816059;Hemidactylus platyurus;Hemidactylus;Gekkonidae;Animalia
16534;9288386;Macrochilo louisiana;Macrochilo;Erebidae;Animalia
16535;3034418;Eryngium aquaticum;Eryngium;Apiaceae;Plantae
16536;3083565;Cycloloma atriplicifolium;Cycloloma;Amaranthaceae;Plantae
16537;2927363;Pycnanthemum verticillatum;Pycnanthemum;Lamiaceae;Plantae
16538;2715513;Cyperus grayi;Cyperus;Cyperaceae;Plantae
16539;1716838;Gryllus rubens;Gryllus;Gryllidae;Animalia
16540;2394517;Ambloplites ariommus;Ambloplites;Centrarchidae;Animalia
16541;5290059;Beckmannia syzigachne;Beckmannia;Poaceae;Plantae
16542;5421457;Krameria ramosissima;Krameria;Krameriaceae;Plantae
16543;5396138;Eurybia integrifolia;Eurybia;Asteraceae;Plantae
16544;3173237;Elytraria caroliniensis;Elytraria;Acanthaceae;Plantae
16545;2949250;Aeschynomene indica;Aeschynomene;Fabaceae;Plantae
16546;5170171;Ctenus hibernalis;Ctenus;Ctenidae;Animalia
16547;10618801;Ericameria cuneata;Ericameria;Asteraceae;Plantae
16548;5341303;Galeopsis bifida;Galeopsis;Lamiaceae;Plantae
16549;1326475;Trachymyrmex septentrionalis;Trachymyrmex;Formicidae;Animalia
16550;3170473;Cryptostegia grandiflora;Cryptostegia;Apocynaceae;Plantae
16551;5289590;Vulpia myuros;Vulpia;Poaceae;Plantae
16552;8244689;Riccia fluitans;Riccia;Ricciaceae;Plantae
16553;2451089;Phrynosoma douglasii;Phrynosoma;Phrynosomatidae;Animalia
16554;4035244;Eriogonum fasciculatum;Eriogonum;Polygonaceae;Plantae
16555;4972375;Eutamias sonomae;Tamias;Sciuridae;Animalia
16556;1950044;Polygonus leo;Polygonus;Hesperiidae;Animalia
16557;3612359;Phacelia crenulata;Phacelia;Hydrophyllaceae;Plantae
16558;2382537;Haemulon plumierii;Haemulon;Haemulidae;Animalia
16559;6519372;Felimare porterae;Felimare;Chromodorididae;Animalia
16560;5370128;Ivesia gordonii;Ivesia;Rosaceae;Plantae
16561;3169914;Gentianopsis holopetala;Gentianopsis;Gentianaceae;Plantae
16562;3612261;Pholistoma auritum;Pholistoma;Hydrophyllaceae;Plantae
16563;5334229;Lonicera flava;Lonicera;Caprifoliaceae;Plantae
16564;2291969;Babakina festiva;Babakina;Babakinidae;Animalia
16565;7217898;Polistes comanchus;Polistes;Eumenidae;Animalia
16566;3099208;Oclemena nemoralis;Oclemena;Asteraceae;Plantae
16567;7920924;Bidens alba;Bidens;Asteraceae;Plantae
16568;5178369;Calappa flammea;Calappa;Calappidae;Animalia
16569;2889838;Arceuthobium pusillum;Arceuthobium;Viscaceae;Plantae
16570;1715976;Tanaocerus koebelei;Tanaocerus;Tanaoceridae;Animalia
16571;7131188;Saltugilia splendens;Saltugilia;Polemoniaceae;Plantae
16572;5098956;Poecilotettix sanguineus;Poecilotettix;Acrididae;Animalia
16573;5646779;Lewisia cotyledon;Lewisia;Montiaceae;Plantae
16574;6375577;Caltha leptosepala;Caltha;Ranunculaceae;Plantae
16575;7533608;Cerceris bicornuta;Cerceris;Crabronidae;Animalia
16576;1950006;Pyrgus centaureae;Pyrgus;Hesperiidae;Animalia
16577;5385925;Chrysopsis floridana;Chrysopsis;Asteraceae;Plantae
16578;3104322;Liatris hirsuta;Liatris;Asteraceae;Plantae
16579;1046574;Lytta polita;Lytta;Meloidae;Animalia
16580;2700961;Luzula parviflora;Luzula;Juncaceae;Plantae
16581;1619528;Ephydra hians;Ephydra;Ephydridae;Animalia
16582;1357062;Andrena anisochlora;Andrena;Andrenidae;Animalia
16583;5154516;Thelia bimaculata;Thelia;Membracidae;Animalia
16584;2264603;Cassiopea andromeda;Cassiopea;Cassiopeidae;Animalia
16585;1569029;Physocephala texana;Physocephala;Conopidae;Animalia
16586;1553687;Liriomyza fricki;Liriomyza;Agromyzidae;Animalia
16587;4299191;Chlosyne damoetas;Chlosyne;Nymphalidae;Animalia
16588;2891716;Oxalis laxa;Oxalis;Oxalidaceae;Plantae
16589;1871457;Oreana unicolorella;Oreana;Pyralidae;Animalia
16590;2147080;Rabidosa santrita;Rabidosa;Lycosidae;Animalia
16591;3103984;Porophyllum scoparium;Porophyllum;Asteraceae;Plantae
16592;9001015;Leptostylus transversus;Leptostylus;Cerambycidae;Animalia
16593;9313634;Celama triquetrana;Celama;Nolidae;Animalia
16594;5030234;Ichneumon centrator;Ichneumon;Ichneumonidae;Animalia
16595;1881094;Diasemiodes janassialis;Diasemiodes;Crambidae;Animalia
16596;7228146;Yucca elata;Yucca;Asparagaceae;Plantae
16597;1915487;Cercyonis meadi;Cercyonis;Nymphalidae;Animalia
16598;5193097;Cancellaria reticulata;Cancellaria;Cancellariidae;Animalia
16599;6177943;Numenius phaeopus;Numenius;Scolopacidae;Animalia
16600;2927865;Polemonium foliosissimum;Polemonium;Polemoniaceae;Plantae
16601;3881666;Monardella odoratissima;Monardella;Lamiaceae;Plantae
16602;7403587;Diceroprocta azteca;Diceroprocta;Cicadidae;Animalia
16603;2775736;Yucca faxoniana;Yucca;Asparagaceae;Plantae
16604;2742386;Trillium kurabayashii;Trillium;Melanthiaceae;Plantae
16605;5414391;Spigelia anthelmia;Spigelia;Loganiaceae;Plantae
16606;3666642;Camissoniopsis hirtella;Camissoniopsis;Onagraceae;Plantae
16607;2775580;Yucca harrimaniae;Yucca;Asparagaceae;Plantae
16608;2480553;Buteo brachyurus;Buteo;Accipitridae;Animalia
16609;3043591;Boechera californica;Boechera;Brassicaceae;Plantae
16610;2735294;Coccothrinax argentata;Coccothrinax;Arecaceae;Plantae
16611;7230699;Pinus nigra;Pinus;Pinaceae;Plantae
16612;5345508;Astragalus aridus;Astragalus;Fabaceae;Plantae
16613;5605561;Monarda citriodora;Monarda;Lamiaceae;Plantae
16614;5303438;Callisia ornata;Callisia;Commelinaceae;Plantae
16615;2928573;Ipomoea microdactyla;Ipomoea;Convolvulaceae;Plantae
16616;7268093;Polycarpon tetraphyllum;Polycarpon;Caryophyllaceae;Plantae
16617;5384324;Froelichia gracilis;Froelichia;Amaranthaceae;Plantae
16618;2980041;Senegalia wrightii;Senegalia;Fabaceae;Plantae
16619;5118957;Schizura errucata;Schizura;Notodontidae;Animalia
16620;2962753;Pithecellobium keyense;Pithecellobium;Fabaceae;Plantae
16621;5216061;Raja eglanteria;Raja;Rajidae;Animalia
16622;5353309;Dalea gattingeri;Dalea;Fabaceae;Plantae
16623;2244603;Oscarella carmela;Oscarella;Oscarellidae;Animalia
16624;2291881;Janolus barbarensis;Janolus;Proctonotidae;Animalia
16625;9478515;Anas strepera;Anas;Anatidae;Animalia
16626;5282682;Leucolepis acanthoneura;Leucolepis;Mniaceae;Plantae
16627;1812026;Spilosoma vestalis;Spilosoma;Erebidae;Animalia
16628;2856390;Allium peninsulare;Allium;Amaryllidaceae;Plantae
16629;5298009;Iris virginica;Iris;Iridaceae;Plantae
16630;3188717;Ammannia latifolia;Ammannia;Lythraceae;Plantae
16631;7226507;Eriodictyon crassifolium;Eriodictyon;Hydrophyllaceae;Plantae
16632;5334258;Lonicera arizonica;Lonicera;Caprifoliaceae;Plantae
16633;3190650;Picramnia pentandra;Picramnia;Picramniaceae;Plantae
16634;2958096;Senna bauhinioides;Senna;Fabaceae;Plantae
16635;8679581;Mimosa quadrivalvis;Mimosa;Fabaceae;Plantae
16636;2263181;Gersemia rubiformis;Gersemia;Nephtheidae;Animalia
16637;8215657;Glycobius speciosus;Glycobius;Cerambycidae;Animalia
16638;4085901;Glandularia lilacina;Glandularia;Verbenaceae;Plantae
16639;5862470;Amphibalanus eburneus;Amphibalanus;Balanidae;Animalia
16640;2729175;Carex aureolensis;Carex;Cyperaceae;Plantae
16641;2365449;Nocomis raneyi;Nocomis;Cyprinidae;Animalia
